"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","dynamicVirtual exports all modules","VirtualModuleBuilder","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","","",""
"","0","should add items to last24HoursData if isInLast24Hours is true","buildDataObject","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","","",""
"","0","returns inlineConfig if configFile is undefined","Zod Utils","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:19 UTC 2025","","parseAndMerge","",""
"","0","should have studiocms:config:setup hook","studiocmsHTML","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","plugin hooks","",""
"","0","should validate rendered data structure","WordPress API Schema","Tue Oct 14 14:00:59 UTC 2025","passed","Tue Oct 14 14:00:59 UTC 2025","","RenderedData","",""
"","0","returns green for <=100","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","inpTextColor","",""
"","2","should return an HTML string containing the provided link","verifyEmail template","Tue Oct 14 14:01:41 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","1","handles multiple routes and metrics","processWebVitalsRouteSummary","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","","",""
"","1","sortHead puts important tags first","headConfigSchema","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","0","should allow overriding top-level options","FrontEndConfigSchema","Tue Oct 14 14:01:29 UTC 2025","passed","Tue Oct 14 14:01:29 UTC 2025","","","",""
"","0","plugin handles undefined options","StudioCMS WYSIWYG Plugin","Tue Oct 14 14:01:15 UTC 2025","passed","Tue Oct 14 14:01:15 UTC 2025","","","",""
"","3","should render MDX content with JSX components","renderMDX","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","","",""
"","0","parseFormDataEntryToString: should return null for missing key","API Context Utils","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","0","decodes regular code points","decode-codepoint","Tue Oct 14 14:01:32 UTC 2025","passed","Tue Oct 14 14:01:32 UTC 2025","","decodeCodePoint","",""
"","3","createOAuthUser returns a user object","User Module","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","1","handles success responses","WYSIWYG Store Route","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","","",""
"","1","should validate all required fields are present","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","Configuration Validation","",""
"","1","should return the verifyEmail template","getTemplate","Tue Oct 14 14:01:46 UTC 2025","passed","Tue Oct 14 14:01:46 UTC 2025","","","",""
"","0","remapFilterSitemap uses blog route when blog=true","getBlogRoute","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","","",""
"","1","should add the blog integration in the astro config hook","studiocms/blog","Tue Oct 14 14:01:26 UTC 2025","passed","Tue Oct 14 14:01:26 UTC 2025","","hooks","",""
"","21","Renderer with props 0","Renderer component","Tue Oct 14 14:01:42 UTC 2025","passed","Tue Oct 14 14:01:42 UTC 2025","","","",""
"","0","extracts LCP values and calculates average","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","lcpDataAverage","",""
"","0","parseFormDataEntryToString: should return string value for key","API Context Utils","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","0","should handle route with trailing slash","makePublicRoute","Tue Oct 14 14:01:41 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","2","handles arrays, optionals, nullables, and tuples","Zod Utils","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:19 UTC 2025","","deepRemoveDefaults","",""
"","2","encryptToString and decryptToString roundtrip","Encryption Module","Tue Oct 14 14:01:28 UTC 2025","passed","Tue Oct 14 14:01:28 UTC 2025","","","",""
"","0","getDeleteRoute returns correct delete route","routeMap","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","1","merges nested objects deeply","deepmerge test","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","deepmerge utility","",""
"","3487","should perform end-to-end mail sending workflow","SMTP Service","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","Integration tests","",""
"","1","should generate Cloudinary URL for external HTTPS image","cloudinaryImageService","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","successful image generation","",""
"","0","should validate page types","PageTypesSchema","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","1","composeAvatarUrl builds correct URL","Libravatar Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","","",""
"","0","should resolve namespaced built-in subpaths","nodeNamespaceBuiltinsAstro","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","resolveBuiltIns","",""
"","1","defaults lifetime to defaultCacheLifeTime","CacheConfigSchema","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","","",""
"","3","updates toggle label text","updateToggleElmLabel","Tue Oct 14 14:01:48 UTC 2025","passed","Tue Oct 14 14:01:48 UTC 2025","","","",""
"","1","createURLGenFactory returns a function","urlGenFactory","Tue Oct 14 14:01:33 UTC 2025","passed","Tue Oct 14 14:01:33 UTC 2025","","","",""
"","1","should throw StudioCMSCoreError for unsupported favicon extension","headDefaults","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","1","renderMarkDoc with custom renderer","MarkDoc Render Library","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","","",""
"","0","should convert single hyphen to underscore","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","convertHyphensToUnderscores","",""
"","4","getUserPasswordHash fails if user has no password","User Module","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","1","verifyUsernameSafe returns undefined for safe username","User Utils","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","","",""
"","0","should handle string with only underscores","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","convertUnderscoresToHyphens","",""
"","0","returns red for >0.5","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","progressBarClsColor","",""
"","1","HeadConfigSchema applies defaults","headConfigSchema","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","0","renders with null content","ReactWrapper.astro","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","4","should parse simple variables","TemplateParser","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","parse","",""
"","2","runEffect resolves Effect with value","Effect Utilities","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","3","parses valid array of numbers","SDKCore_Parsers","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","parseIdNumberArray","",""
"","2","should call definePlugin with correct configuration","Cloudinary Image Service Plugin","Tue Oct 14 14:00:56 UTC 2025","passed","Tue Oct 14 14:00:56 UTC 2025","","cloudinaryImageService","",""
"","3","should accept valid sanitize options","HTMLSchema","Tue Oct 14 14:01:27 UTC 2025","passed","Tue Oct 14 14:01:27 UTC 2025","","validation","",""
"","0","should generate renderer API route","apiRoute","Tue Oct 14 14:01:34 UTC 2025","passed","Tue Oct 14 14:01:34 UTC 2025","","","",""
"","6","should create a plugin with default options","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","plugin creation","",""
"","1","should use default values when config is not provided","schema","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","StudioCMSDevAppsSchema","",""
"","2","should replace basic variables","TemplateEngine","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","Basic functionality","",""
"","27","PageList renders correctly with no blog posts","PageList component","Tue Oct 14 14:01:40 UTC 2025","passed","Tue Oct 14 14:01:40 UTC 2025","","","",""
"","0","returns { theme: ""github"" } when opt is ""github""","preRender","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","parseCallouts","",""
"","5","should transform boolean config to object format","schema","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","AppsConfigSchema","",""
"","19","readAPIContextJson: should fail if request.json throws","API Context Utils","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","1","readAPIContextFormData: should parse FormData from request","API Context Utils","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","45","breakSecurePassword throws on invalid format","Password Utils","Tue Oct 14 14:01:26 UTC 2025","passed","Tue Oct 14 14:01:26 UTC 2025","","","",""
"","1","should fail if demoMode object is missing password","developerConfigSchema","Tue Oct 14 14:01:38 UTC 2025","passed","Tue Oct 14 14:01:38 UTC 2025","","","",""
"","1","returns schema defaults if both configs are undefined","Zod Utils","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:19 UTC 2025","","parseAndMerge","",""
"","2","should call queryFn with execute and input","DrizzleDBClientService","Tue Oct 14 14:01:15 UTC 2025","passed","Tue Oct 14 14:01:15 UTC 2025","","makeQuery","",""
"","1","returns false if pathname matches excludePaths","Middleware Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","handlerFilter","",""
"","10","should initialize service with valid configuration","SMTP Service","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","SMTPService initialization","",""
"","17","exports required functions","WYSIWYG Store Route","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","","",""
"","2","plugin creation with custom options","StudioCMS WYSIWYG Plugin","Tue Oct 14 14:01:15 UTC 2025","passed","Tue Oct 14 14:01:15 UTC 2025","","","",""
"","0","should validate and transform dev apps config","schema","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","StudioCMSDevAppsSchema","",""
"","0","FolderListMapID should be ""__StudioCMS_Folder_List""","StudioCMS SDK Constants","Tue Oct 14 14:01:41 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","49","should derive key successfully with valid input","Scrypt Module","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","Scrypt Service","",""
"","0","should create layer with makeLayer","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","APIEndpointConfig","",""
"","0","returns true if pathname matches includePaths and not excludePaths","Middleware Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","handlerFilter","",""
"","10","renders basic markdown to HTML","parseMarkdown","Tue Oct 14 14:01:40 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","0","returns NaN for empty array","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","calculateClsAverage","",""
"","2","should handle empty content","renderMDX","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","","",""
"","0","switches path to selected language","i18n/server","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","switchLanguage","",""
"","0","PageFolderTreeMapID should be ""__StudioCMS_Page_Folder_Tree""","StudioCMS SDK Constants","Tue Oct 14 14:01:41 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","0","returns defaultLang if language not found","i18n/server","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","getLangFromUrl","",""
"","5","render component with badge and icon","Components Container tests","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","PageHeader component","First Time Setup components","",""
"","0","should return true when variables exist","TemplateParser","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","hasVariables","",""
"","0","proxies function components correctly","createComponentProxy","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","2","should be a symbol","shared module","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","symbol","",""
"","1","render component with props","Components Container tests","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","StaticAuthCheck component","Auth components","",""
"","0","should return an empty array if no options are enabled","getEnabledNotificationCheckboxes","Tue Oct 14 14:01:32 UTC 2025","passed","Tue Oct 14 14:01:32 UTC 2025","","","",""
"","1","should return a 200 text response by default","response-helpers","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","","createTextResponse","",""
"","0","should handle empty string","pathGenerator utilities","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","stripLeadingSlash","",""
"","1","should not include og:image and twitter:image if ogImage is undefined","headDefaults","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","0","should reject null input","HTMLSchema","Tue Oct 14 14:01:27 UTC 2025","passed","Tue Oct 14 14:01:27 UTC 2025","","validation","",""
"","0","works with a URL object for the link","userInvite template","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","1","should not dispatch toggle-app event when additionalCheck returns true","app-utils","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","closeOnOutsideClick","",""
"","0","should validate array of numbers","WordPress API Schema","Tue Oct 14 14:00:59 UTC 2025","passed","Tue Oct 14 14:00:59 UTC 2025","","NumberArray","",""
"","2","validates null as default","WYSIWYG Types and Schema","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","WYSIWYGSchema","",""
"","0","should handle plugin creation with undefined nested properties","studiocmsMDX","Tue Oct 14 14:00:57 UTC 2025","passed","Tue Oct 14 14:00:57 UTC 2025","","Edge cases","",""
"","2","the endpoint responds with the expected config","Config Utils Integration Utility tests","Tue Oct 14 14:01:37 UTC 2025","passed","Tue Oct 14 14:01:37 UTC 2025","","the integration loads and serves basic config over endpoint","",""
"","0","returns original string if no whitespace","heroHelper tests","Tue Oct 14 14:01:20 UTC 2025","passed","Tue Oct 14 14:01:20 UTC 2025","","trimInput","",""
"","0","should have correct minimum version requirement","@studiocms/auth0","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","plugin structure","",""
"","0","should handle empty JSON object","readJson","Tue Oct 14 14:01:25 UTC 2025","passed","Tue Oct 14 14:01:25 UTC 2025","","","",""
"","0","includes drafts if includeDrafts is true","filterPagesByDraftAndIndex","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","142","PostHeader renders correctly","PostHeader component","Tue Oct 14 14:01:44 UTC 2025","passed","Tue Oct 14 14:01:44 UTC 2025","","","",""
"","1","should create a plugin with Astro flavor options","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","plugin creation","",""
"","1","decodes code prop for CodeBlock and CodeSpan components","createComponentProxy","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","2","should handle evaluation errors gracefully","renderMDX","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","","",""
"","0","should return a valid StudioCMSPlugin object","@studiocms/google","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","plugin creation","",""
"","1","should list available UI translations","i18n/config","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","0","throws SyntaxError for empty string","Utils","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","parse","",""
"","0","generates correct fetch URL for mixed-content","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","generateLighthouseFetchUrl","",""
"","0","non-dashboard route with override","urlGenFactory","Tue Oct 14 14:01:33 UTC 2025","passed","Tue Oct 14 14:01:33 UTC 2025","","","",""
"","1","should throw if value or density is negative","MetricSummaryRowSchema","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","","",""
